id,full_name,neo,pha,moid,e,a,q,i,diameter,albedo,class,H,spectral_class
a0488803,488803 (2005 GB120),Y,N,0.0736754,0.3947480183703765,0.7911526115197399,0.4788466858937743,9.146761348838664,0.209,0.283,ATE,20.5,S
a0489203,489203 (2006 JT),Y,N,0.258203,0.4817378594948248,2.399511573661577,1.24357600433279,36.36650227737745,1.52,0.019,AMO,18.9,C
a0490581,490581 (2009 WZ104),Y,Y,0.0305972,0.1927616917033665,0.8553669665751508,0.6904849830709477,9.834514159737951,0.237,0.314,ATE,20.0,S
a0492478,492478 (2014 NB39),Y,N,0.287387,0.685946344627065,1.675139502238054,0.5260836839374596,17.02138735740697,1.084,0.024,APO,19.7,C
a0495858,495858 (2003 MJ4),Y,N,0.0919751,0.5619388432256567,2.303813709247754,1.009211298465662,5.310421596226674,0.342,0.548,APO,18.8,M
a0496174,496174 (2011 CQ4),Y,N,0.167244,0.5825818676185828,2.002613702800816,0.8359272717045513,23.74713178145628,0.657,0.179,APO,18.4,S
a0496837,496837 (1998 SB15),Y,N,0.112642,0.1614266784509822,1.226358285642283,1.028391341000208,15.62591029674672,0.337,0.062,AMO,21.0,C
a0498066,498066 (2007 RM133),Y,N,0.220716,0.4402796034829624,2.210204329034525,1.237096443430877,10.74586093530812,0.589,0.268,AMO,18.1,S
a0498143,498143 (2007 TR65),Y,N,0.29655,0.5613427645734576,1.154333855559101,0.506356897838817,43.49505978478817,1.531,0.023,APO,18.9,C
a0499490,499490 (2010 MW),Y,N,0.386445,0.471178400748652,2.276930382391687,1.204089966200356,21.35560847079732,1.202,0.031,AMO,18.9,C
a0499496,499496 (2010 MR87),Y,N,0.150869,0.3907263352245834,1.73387755568691,1.056405932625205,34.98698232821892,0.357,0.22,AMO,19.4,S
a0499582,499582 (2010 TH19),Y,Y,0.0364722,0.3102604732247172,1.464329986643119,1.010006272030081,6.827169991826329,0.461,0.044,APO,20.5,C
a0503941,503941 (2003 UV11),Y,Y,0.00754553,0.7628994167570947,1.453425578819406,0.3446080524382383,5.924351589928552,0.26,0.376,APO,19.5,M
a0504800,504800 (2010 CO1),Y,Y,0.0225444,0.2178041007977326,1.012357295483633,0.7918617250547957,24.02107955710619,0.38,0.032,APO,21.9,C
a0504827,504827 (2010 KZ117),Y,N,0.16609,0.5126404564564622,2.269165249855662,1.105899340394514,33.17035314224209,0.615,0.092,AMO,19.1,C
a0505657,505657 (2014 SR339),Y,Y,0.0357214,0.3038825529602104,1.299766487361232,0.9047901289297756,29.79435516785398,0.971,0.068,APO,18.6,C
a0506590,506590 (2005 XB1),Y,N,0.0708588,0.4188050106167246,1.130933312711197,0.6572927746743769,8.708736189889107,0.099,0.287,APO,22.0,S
a0510055,510055 (2010 FH81),Y,Y,0.0352487,0.2104800408773944,1.225559879012528,0.9676039855802768,16.79409846613272,0.2,0.094,APO,21.6,C
a0510073,510073 (2010 JF88),Y,N,0.148511,0.6582486146625403,2.232797678612416,0.7630616998440575,17.31117008349373,0.451,0.316,APO,18.5,S
a0511008,511008 (2013 PX6),Y,Y,0.0288549,0.6518017169644573,2.594559387619253,0.903421124002773,13.66537344277271,1.647,0.028,APO,18.5,C
a0511243,511243 (2014 BS32),Y,N,0.314589,0.2169738931389797,1.576285388470325,1.234272611035829,11.64542024696257,1.195,0.037,AMO,18.7,C
a0513550,513550 (2010 NG3),Y,N,0.12347,0.5675825964634759,2.604382573312911,1.12618035016774,26.96899844958528,1.451,0.111,AMO,17.2,C
a0514041,514041 (2014 MQ18),Y,N,0.194428,0.599351244959945,2.898192407462098,1.161157179916229,35.0727365570129,5.272,0.037,AMO,15.5,C
a0514652,514652 (2005 SC71),Y,N,0.331984,0.3826861813698918,1.910093737956065,1.179127259319116,32.38232805184288,0.741,0.154,AMO,18.3,S
a0515049,515049 (2010 FL),Y,N,0.140758,0.6548945686678002,1.91646843835272,0.6613836670522628,11.40804488312488,0.351,0.273,APO,19.3,S
a0516803,516803 (2010 JG88),Y,N,0.0533419,0.3845001726217264,1.37366577362709,0.8454910465429167,30.61071128545348,0.463,0.144,APO,19.5,C
a0516984,516984 (2012 PN28),Y,N,0.152674,0.5323379601528565,1.77986647953455,0.8323759884746819,24.50133578034243,1.824,0.04,APO,18.1,C
a0518507,518507 (2006 EE1),Y,N,0.0731374,0.2763958013597573,1.202633078468343,0.8702303450033336,36.40394317725342,0.794,0.034,APO,19.8,C
a0518810,518810 (2010 CF19),Y,Y,0.0326448,0.2698831795191632,1.192942235293685,0.8709871918499279,7.177210236103829,0.083,0.448,APO,21.7,M
a0520808,520808 (2014 TF64),Y,N,0.131867,0.4182177664548953,1.613273078701546,0.9385736150451728,52.67355751842612,0.704,0.032,APO,20.1,C
a0523589,523589 (2001 HA4),Y,Y,0.0224483,0.794410971630161,2.685901633194864,0.552191907065496,17.17621121148314,1.851,0.047,APO,17.7,C
a0523595,523595 (2002 OS4),Y,N,0.298105,0.4538280945768504,1.923462350689348,1.050541097085691,26.81095871287623,0.658,0.195,AMO,18.3,S
a0523631,523631 (2009 SX1),Y,N,0.0733037,0.4470322242976021,1.722649641437221,0.9525697405400734,8.289639541556477,0.564,0.167,APO,18.8,S
a0523632,523632 (2009 UX17),Y,N,0.149878,0.0834881726852821,1.189207799391117,1.089923013276867,10.80437200530494,0.309,0.042,AMO,21.5,C
a0523636,523636 (2010 EX119),Y,N,0.159377,0.5950719793058451,1.903420932500406,0.7707484707452119,15.56509794685417,0.55,0.086,APO,19.3,C
a0523637,523637 (2010 LT108),Y,N,0.138223,0.3707256239482393,1.349116996768382,0.848964756362249,31.87381868563075,0.602,0.059,APO,19.7,C
a0523747,523747 (2014 US192),Y,N,0.230387,0.7594336799177149,2.202437536669112,0.5298322934075811,14.65527561711614,0.873,0.077,APO,18.8,C
a0523816,523816 (2009 ST103),Y,Y,0.043598,0.7207775084118476,2.694414535775786,0.7523411400506499,15.82663905640652,0.851,0.141,APO,18.1,C
a0529668,529668 (2010 JL33),Y,Y,0.0306797,0.7345993784581879,2.680149595870604,0.7113133685690949,5.373017918267534,1.778,0.047,APO,17.7,C
a0529718,529718 (2010 KY127),Y,N,0.707567,0.8826707385757512,2.489961872229567,0.2921453874432349,60.77376560175553,1.77,0.129,APO,17.0,C
a0529720,529720 (2010 LM14),Y,N,0.312406,0.3794024061095091,1.110574977579591,0.68922015892088,25.92034010266814,0.361,0.037,APO,21.2,C
a0529753,529753 (2010 MF1),Y,Y,0.0423801,0.5883656136151686,2.499804747943553,1.029005593501632,9.10289337481198,0.363,0.178,AMO,19.6,S
a0529819,529819 (2010 PM58),Y,N,0.096571,0.4595927300540181,1.371294105218734,0.7410573036942742,13.59193184192324,0.259,0.095,APO,20.8,C
a0530938,530938 (2011 XE),Y,N,0.0530362,0.4634295862656622,0.7837486319662827,0.4205363277178696,20.72815034626715,0.413,0.197,ATE,19.3,S
a0532874,532874 (2013 YZ13),Y,N,0.135444,0.2617074970393024,1.390495883165421,1.026592685938744,31.2202636534006,0.31,0.266,AMO,19.5,S
a0533722,533722 (2014 NE52),Y,Y,0.0357456,0.6584768463363215,2.383884207989494,0.8141516526816125,3.859484230003424,0.701,0.249,APO,18.0,S
bj96g00q,       (1996 GQ),Y,N,0.0200855,0.4956084978805848,1.987784709098231,1.002621715312062,0.8847553057427907,0.208,0.024,APO,23.1,C
bj98w02b,       (1998 WB2),Y,Y,0.0145239,0.5876763406622492,1.975158007148216,0.8144043772776121,2.382617276889408,0.15,0.151,APO,21.8,S
bj99xd6k,       (1999 XK136),Y,Y,0.0117591,0.7023690359814393,2.377034910748092,0.707479191991728,2.685296289704656,0.811,0.02,APO,20.3,C
bk00a06a,       (2000 AA6),Y,Y,0.00754314,0.5192994264233548,1.286450836994165,0.6183976552212506,2.034230447925611,0.316,0.026,APO,22.1,C
