id,full_name,neo,pha,moid,e,a,q,i,diameter,albedo,class,H
bK19O02J,       (2019 OJ2),Y,N,0.0285884,0.4420519932538791,1.727692590094871,0.963962636913476,4.491523859033682,0.03277021957931538,,APO,25.1
bK19O02N,       (2019 ON2),Y,N,0.103654,0.4848332959554608,2.171060980740313,1.118458329727692,5.515626526839496,0.08619445964685658,,AMO,23.0
bK19O02O,       (2019 OO2),Y,N,0.36808,0.5993905467767044,2.626271179017642,1.052109061042357,25.2283869893636,0.2067661072379766,,AMO,21.1
bK19O02P,       (2019 OP2),Y,N,0.139291,0.4646486936603649,2.033616113835443,1.088699043135136,8.202353350225605,0.23739925482809593,,AMO,20.8
bK19O02Q,       (2019 OQ2),Y,Y,0.00704404,0.6034478731292539,1.447775937828435,0.5741186273781549,4.107373928966441,0.3129531674054072,,APO,20.2
bK19O02V,       (2019 OV2),Y,N,0.211703,0.5054824836626032,2.412371878668954,1.192960149921551,8.033185573017319,0.28541668088449595,,AMO,20.4
bK19O02W,       (2019 OW2),Y,N,0.0556128,0.6425344999008628,2.480918462322511,0.8868427588392991,5.153528209818973,0.11362642725569726,,APO,22.4
bK19O02X,       (2019 OX2),Y,N,0.152078,0.3961799587069467,1.920060052517988,1.159370740196553,5.995759653964463,0.049599734457997334,,AMO,24.2
bK19O02Y,       (2019 OY2),Y,N,0.039389,0.362613038277547,1.649834092528144,1.051582739582634,0.5268056966443987,0.039398469514814086,,AMO,24.7
bK19O02Z,       (2019 OZ2),Y,N,0.0442775,0.4966547416362775,2.10456674733387,1.059323693180466,5.04047948883974,0.020676610723797662,,AMO,26.1
bK19O03A,       (2019 OA3),Y,N,0.0888635,0.5165936729447064,1.797463632085124,0.8689052924017374,22.35469770503154,0.14978880340791204,,APO,21.8
bK19O03B,       (2019 OB3),Y,N,0.182283,0.4427448872322278,2.119707692774505,1.181217949371771,3.90828251922041,0.05193729792671286,,AMO,24.1
bK19O03C,       (2019 OC3),Y,N,0.0215488,0.4472272485165817,1.864913347148989,1.030873282181698,9.23769635026492,0.020676610723797662,,AMO,26.1
bK19O03D,       (2019 OD3),Y,N,0.000538172,0.6448189300777681,1.899732134295587,0.6747488920247515,1.945866332442082,0.014304719672357854,,APO,26.9
bK19O03J,       (2019 OJ3),Y,N,0.022869,0.506169616428688,1.193382750371441,0.5893286613633161,6.425100408295519,0.056948114743233316,,APO,23.9
bK19O03K,       (2019 OK3),Y,N,0.038327,0.4463307181644837,1.174208052092967,0.6501229289277936,12.90701090013936,0.10362853329448146,,APO,22.6
bK19O03L,       (2019 OL3),Y,N,0.0665534,0.3405115055101414,1.423426253330936,0.938733236826559,16.5565441427119,0.04523549545486838,,APO,24.4
bK19O03M,       (2019 OM3),Y,N,0.00695143,0.361854761604259,1.082742225620264,0.6909467956895785,12.81040351046799,0.016424015696315356,,APO,26.6
bK19O03N,       (2019 ON3),Y,N,0.000535247,0.546912613560608,1.801424134342025,0.8162025528978722,6.335032977640033,0.009451034563112188,,APO,27.8
bK19O03P,       (2019 OP3),Y,N,0.0405937,0.1947597737552567,0.9673953131099344,0.778985620796748,3.964144227102454,0.026030310669964644,,ATE,25.6
bK19O03Q,       (2019 OQ3),Y,N,0.210917,0.5542333695764294,2.720431722095228,1.212677682055781,20.50476849608535,0.06846669297430096,,AMO,23.5
bK19O03R,       (2019 OR3),Y,N,0.0843084,0.4753745074013204,2.095963967880151,1.099596129118207,5.416098729065099,0.018857293101246106,,AMO,26.3
bK19O03T,       (2019 OT3),Y,N,0.226533,0.4336888792959588,2.180297004747321,1.23472644022612,9.133527900817668,0.09896448099650541,,AMO,22.7
bK19O03U,       (2019 OU3),Y,N,0.121816,0.8383093356089139,2.660818210821957,0.4302294643317033,13.82694407520763,0.5193729792671287,,APO,19.1
bK19O03V,       (2019 OV3),Y,N,0.00355523,0.4078218030776642,0.9821410813745884,0.5816025346917568,0.7151785198298449,0.05438502736768578,,ATE,24.0
bK19O03W,       (2019 OW3),Y,N,0.0578667,0.5200162339745854,1.556468888642859,0.7470797988721911,14.69875429071958,0.13046059395138054,,APO,22.1
bK19O03X,       (2019 OX3),Y,N,0.00592941,0.3926355540958027,1.476067561678023,0.8965109567157319,17.47409342358524,0.009451034563112188,,APO,27.8
bK19O03Y,       (2019 OY3),Y,Y,0.0325326,0.4729538080529532,1.857845494419147,0.97917039305959,48.66220575017679,0.43199562784405615,,APO,19.5
bK19O03Z,       (2019 OZ3),Y,N,0.109357,0.4716135341634358,2.125913885523774,1.123304124644785,9.239965790285693,0.016424015696315356,,AMO,26.6
bK19O04E,       (2019 OE4),Y,N,0.0249297,0.6151404450039538,2.314765569948161,0.8908596471704183,8.647018297838537,0.026030310669964644,,APO,25.6
bK19O04F,       (2019 OF4),Y,N,0.0220184,0.4644136305629961,1.935978468244201,1.036883679115123,1.728200939331421,0.018008575104123223,,AMO,26.4
bK19O04G,       (2019 OG4),Y,N,0.0275925,0.5142709129784636,2.142949073853824,1.040892697176665,10.21518482029332,0.11362642725569726,,AMO,22.4
bK19O04P,       (2019 OP4),Y,N,0.00365752,0.4009526857357363,1.627020681084374,0.9746623692560076,9.121146523678853,0.012458889999152152,,APO,27.2
bK19O04Q,       (2019 OQ4),Y,N,0.194304,0.4843362890301692,2.322725719955726,1.197745364317442,5.77083010145313,0.22671452828784544,,AMO,20.9
bK19O04R,       (2019 OR4),Y,N,0.132162,0.4649194936325592,2.134581118592722,1.142172745818972,5.544953811210555,0.10362853329448146,,AMO,22.6
bK19O04U,       (2019 OU4),Y,N,0.135362,0.3052352074968835,1.498142128085477,1.040856404759483,14.76517021147263,0.056948114743233316,,AMO,23.9
bK19O04Y,       (2019 OY4),Y,N,0.0412217,0.5532438108411751,2.343900400581381,1.047152010731581,9.42646935063078,0.03277021957931538,,AMO,25.1
bK19O05A,       (2019 OA5),Y,N,0.207849,0.5989618044117371,2.647325285204332,1.061678555513529,28.00614174955404,0.5694811474323337,,AMO,18.9
bK19O05C,       (2019 OC5),Y,N,0.174126,0.9198035153250402,3.386112281020585,0.2715543016525604,52.12624827732839,0.7861028149035884,,APO,18.2
bK19P00A,       (2019 PA),Y,N,0.384552,0.5777710862945229,3.013615479917984,1.27243559041178,15.06170807856028,0.4523549545486838,,AMO,19.4
bK19P00G,       (2019 PG),Y,N,0.0021822,0.4317285465487315,1.751637418841651,0.9954055419247732,2.990412059054329,0.027257081417153942,,APO,25.5
bK19P00H,       (2019 PH),Y,N,0.332345,0.6293012116109106,3.040093464055273,1.126958963714879,17.74751031519517,0.7169342880402657,,AMO,18.4
bK19P00J,       (2019 PJ),Y,N,0.00676262,0.5258287206821378,1.624394123280295,0.7702410395522348,0.8924956127767262,0.05963199670531786,,APO,23.8
bK19P00K,       (2019 PK),Y,N,0.0152605,0.4387957447778818,1.787566993290981,1.003190203129506,3.412833264882486,0.02988679546440889,,APO,25.3
bK19P00L,       (2019 PL),Y,N,0.0707154,0.4985355586751258,2.14357682100279,1.074927552981114,8.065639979376266,0.04125526217847486,,AMO,24.6
bK19P00M,       (2019 PM),Y,N,0.0196873,0.5641740875876177,2.314265347321819,1.00861680656089,17.28351306528105,0.06846669297430096,,APO,23.5
bK19P00N,       (2019 PN),Y,N,0.354144,0.2094404498152383,1.474958592235527,1.166042601218868,24.49978315960924,0.16424015696315358,,AMO,21.6
bK19P00R,       (2019 PR),Y,N,0.131902,0.8940076999155318,2.528459033587955,0.2679971886393391,15.22506739172013,0.41255262178474905,,APO,19.6
bK19P00T,       (2019 PT),Y,N,0.0118931,0.4559396597841469,1.885879826089661,1.026032419788555,0.95903658665672,0.022671452828784543,,AMO,25.9
bK19P00U,       (2019 PU),Y,N,0.0219762,0.4614263563299215,1.922182775668902,1.035236981291866,0.3779423802621755,0.023739925482809593,,AMO,25.8
bK19P00V,       (2019 PV),Y,N,0.34924,0.4661723340142507,2.215763063939719,1.182835624800373,20.02570721145904,0.27257081417153944,,AMO,20.5
bK19P00X,       (2019 PX),Y,N,0.00515971,0.6106663122919606,2.435885536478752,0.9483722987519484,1.809466975880915,0.034314632447397714,,APO,25.0
bK19P00Y,       (2019 PY),Y,N,0.0467887,0.05748658864469889,1.057863247642576,0.9970502982830022,6.892109472736269,0.028541668088449594,,APO,25.4
bK19P00Z,       (2019 PZ),Y,N,0.282977,0.2966477336089445,1.828609085378544,1.286156344544274,36.68635431275365,0.14978880340791204,,AMO,21.8
bK19P01B,       (2019 PB1),Y,N,0.046425,0.3468817349849733,1.266096667331784,0.8269108587090421,9.95108589510709,0.04319956278440562,,APO,24.5
bK19P01C,       (2019 PC1),Y,N,0.00517175,0.6334460480619806,2.489953533300939,0.912702307773494,7.216085260168177,0.021651069365823925,,APO,26.0
bK19P01D,       (2019 PD1),Y,N,0.0582979,0.2193118033991739,1.363247782553983,1.064271452882144,4.011907409065399,0.016424015696315356,,AMO,26.6
bK19P01E,       (2019 PE1),Y,N,0.018512,0.5390078256021308,1.984177524676366,0.9146903114919396,8.31546226019712,0.04319956278440562,,APO,24.5
bK19P01F,       (2019 PF1),Y,N,0.0558606,0.5251312938448746,2.175446921253427,1.033051664804766,8.225326734463362,0.047367378676019346,,AMO,24.3
bK19P01G,       (2019 PG1),Y,Y,0.00697325,0.5934930419961724,2.457051429299115,0.99880850218334,20.35173809714693,0.26030310669964696,,APO,20.6
bK19P01H,       (2019 PH1),Y,N,0.0046946,0.626164563830333,2.011591562002752,0.7520042089765204,2.052042947717517,0.03593183125154382,,APO,24.9
bK19P01J,       (2019 PJ1),Y,N,0.307116,0.6329291730184293,1.476981744583096,0.5421569104207998,22.78949513364871,0.34314632447397714,,APO,20.0
bK19P01O,       (2019 PO1),Y,N,0.00642055,0.06097649552014649,1.035796193816934,0.9726369718448712,1.120199930698975,0.009451034563112188,,APO,27.8
bK19P01P,       (2019 PP1),Y,N,0.0785913,0.5030489211072704,2.186803131105843,1.086734175329048,4.70810764243239,0.1245888999915215,,AMO,22.2
bK19P01Q,       (2019 PQ1),Y,N,0.0366607,0.5257883752497103,2.213265584961215,1.049556269048358,10.22953695477921,0.04125526217847486,,AMO,24.6
bK19P01R,       (2019 PR1),Y,N,0.0738611,0.5105988153878215,2.212351120528577,1.082727259164766,7.896796714178962,0.07861028149035892,,AMO,23.2
bK19P01S,       (2019 PS1),Y,N,0.00527613,0.4184107497082435,1.548763174202165,0.900744013363718,2.179650100455842,0.014978880340791204,,APO,26.8
bK19P01T,       (2019 PT1),Y,N,0.104629,0.4894246654504091,2.183098070990101,1.114636027950338,10.02281325550607,0.056948114743233316,,AMO,23.9
bK19P01V,       (2019 PV1),Y,N,0.0743486,0.6768484904239085,3.013770074907282,0.9739043492215383,14.149200981446,0.06846669297430096,,APO,23.5
bK19P01W,       (2019 PW1),Y,N,0.211329,0.4413076090500233,2.161113157511509,1.207397477083559,4.374502179769219,0.09025667938004488,,AMO,22.9
bK19P02B,       (2019 PB2),Y,N,0.0932096,0.3299217526536005,1.063376073748694,0.7125451757676204,8.675934354540269,0.0750722360083508,,APO,23.3
bK19P02C,       (2019 PC2),Y,N,0.0967811,0.4722463339935649,2.096538725263829,1.106455998182444,7.646150873312486,0.027257081417153942,,AMO,25.5
bK19P02D,       (2019 PD2),Y,N,0.0850115,0.6339201831440721,2.477998428907183,0.9071452110236186,28.43079142602711,0.34314632447397714,,APO,20.0
bK19P02E,       (2019 PE2),Y,N,0.0791705,0.3779393683391108,1.332328070743267,0.8287888412660905,32.84063475034039,0.27257081417153944,,APO,20.5
bK19P02K,       (2019 PK2),Y,N,0.170814,0.4470492099006658,2.123616245275566,1.174255280692906,7.077942862259541,0.056948114743233316,,AMO,23.9
bK19P02M,       (2019 PM2),Y,N,0.250103,0.5175047585085687,0.9728975150299792,0.4694184214608032,17.99224175797566,0.14304719672357855,,ATE,21.9
bK19P02Q,       (2019 PQ2),Y,N,0.0362085,0.2172240673604341,1.073641651887503,0.8404208453769245,2.108797595748767,0.056948114743233316,,APO,23.9
bK19P02R,       (2019 PR2),Y,N,0.236453,0.7976693011071495,5.770963582848919,1.16764309500301,10.99077089012974,0.5963199670531791,,AMO,18.8
bK19P02S,       (2019 PS2),Y,N,0.286745,0.5081287728788829,2.555641687049164,1.257046612690754,9.047358832125347,0.17198055709247903,,AMO,21.5
bK19P02V,       (2019 PV2),Y,N,0.0758052,0.303614073714211,1.552333497597463,1.081023200628868,5.082503147091121,0.03593183125154382,,AMO,24.9
bK19P02Z,       (2019 PZ2),Y,N,0.0569023,0.393827377901697,0.9697214308400396,0.587818582437225,46.2842430153357,0.3762524628723901,,ATE,19.8
bK19P03A,       (2019 PA3),Y,N,0.288238,0.533342809456285,2.759883192250156,1.287919336724278,16.4024459147758,0.2067661072379766,,AMO,21.1
bK19P03C,       (2019 PC3),Y,N,0.126529,0.3422450221183668,1.166262306217182,0.7671148374300648,10.12856982977807,0.2067661072379766,,APO,21.1
bK19P03D,       (2019 PD3),Y,N,0.197677,0.3237323196336367,1.721376394398269,1.164111221277131,34.28856898432468,0.18008575104123223,,AMO,21.4
bK19P03F,       (2019 PF3),Y,N,0.16988,0.3205711219712823,1.738878127643812,1.181444015293713,19.31600494170697,0.21651069365823924,,AMO,21.0
bK19P03G,       (2019 PG3),Y,N,0.476707,0.4077791620986988,2.11199859675799,1.250769578618389,37.98667560195508,1.1898147579246918,,AMO,17.3
bK19P03H,       (2019 PH3),Y,N,0.00953481,0.6139158814825313,2.640935111816244,1.019623104707407,15.7249882271749,0.03762524628723898,,AMO,24.8
bK19P03Q,       (2019 PQ3),Y,N,0.215825,0.4939677438111796,2.320799244510233,1.174399277860823,7.688069266198127,0.4523549545486838,,AMO,19.4
bK19Q00D,       (2019 QD),Y,N,0.00098027,0.653326795477498,2.35006720464853,0.8147053286787445,2.993302334136774,0.005963199670531786,,APO,28.8
bK19Q00E,       (2019 QE),Y,N,0.00266479,0.5358808341098585,2.145875798368154,0.995942085642469,1.913886504420113,0.014304719672357854,,APO,26.9
bK19Q00F,       (2019 QF),Y,N,0.00353696,0.6050881262894408,2.438186265886762,0.9628687067166928,2.197522604594754,0.00861944596468566,,APO,28.0
bK19Q00G,       (2019 QG),Y,Y,0.0451301,0.2382342393274588,0.8220045272401237,0.6261749039693455,12.63043349037473,0.15684813222680874,,ATE,21.7
bK19Q00K,       (2019 QK),Y,N,0.305234,0.750363005315127,1.208119887992108,0.3015914180573752,38.24762258424928,0.22671452828784544,,APO,20.9
bK19Q00L,       (2019 QL),Y,N,0.300857,0.5306560134145201,2.721055895699769,1.277111221809653,6.520135101599354,0.4523549545486838,,AMO,19.4
bK19Q00Q,       (2019 QQ),Y,N,0.0251411,0.3895938104176028,1.053529806585217,0.6430811148491623,9.842165696843928,0.031295316740540716,,APO,25.2
bK19Q00R,       (2019 QR),Y,N,0.00302651,0.4312176790140493,1.751944239830728,0.9964749109688884,1.067298577659801,0.018008575104123223,,APO,26.4
bK19Q00S,       (2019 QS),Y,N,0.00999103,0.7705743281962134,2.440685398009876,0.5599558871001081,4.094482566317928,0.03762524628723898,,APO,24.8
bK19Q00T,       (2019 QT),Y,Y,0.042529,0.8295581586222439,2.220513517133326,0.3784684126644017,4.440957099755934,0.197460099452781,,APO,21.2
bK19Q00U,       (2019 QU),Y,N,0.0480278,0.529270400257483,2.224823849668304,1.047290440251967,14.97651535638699,0.03277021957931538,,AMO,25.1
bK19Q00V,       (2019 QV),Y,N,0.0438453,0.5103349249291645,1.969802931111815,0.9645437001376188,8.879122695949253,0.1085123956052948,,APO,22.5
bK19Q00W,       (2019 QW),Y,N,0.135836,0.2283681371839792,1.44450232826853,1.114624022403925,24.32677176779511,0.09896448099650541,,AMO,22.7
bK19Q00X,       (2019 QX),Y,Y,0.00798346,0.6292092102471757,2.154868137248316,0.7990052584235005,27.15498807380263,0.3762524628723901,,APO,19.8
bK19Q00Y,       (2019 QY),Y,N,0.0634842,0.5313575242094993,2.022558982950745,0.947857049202354,10.20410639854156,0.21651069365823924,,APO,21.0
bK19Q00Z,       (2019 QZ),Y,N,0.0235835,0.2771230827523034,1.417592225064773,1.024744697569126,1.271370244733096,0.021651069365823925,,AMO,26.0
bK19Q01A,       (2019 QA1),Y,N,0.0631651,0.5018037573868995,2.157300389643951,1.074758948308394,6.34689569559919,0.031295316740540716,,AMO,25.2
bK19Q01B,       (2019 QB1),Y,N,0.000207781,0.5613325735047368,2.076490998857528,0.9108889626094104,2.676316456404909,0.011362642725569702,,APO,27.4
bK19Q01C,       (2019 QC1),Y,N,0.247094,0.4932452629993342,2.411469109837204,1.222023394540782,21.38234294097093,0.27257081417153944,,AMO,20.5
bK19Q01D,       (2019 QD1),Y,N,0.0180013,0.3148078156247307,1.428681684915114,0.9789215244639274,8.409052478621346,0.01719805570924787,,APO,26.5
bK19Q01E,       (2019 QE1),Y,N,0.0335069,0.3711199713304835,1.566213619773424,0.984960466105698,5.135077473338047,0.031295316740540716,,APO,25.2
bK19Q01H,       (2019 QH1),Y,N,0.095839,0.3279166766778742,1.330746746869639,0.8943726961362544,13.13363799503666,0.2067661072379766,,APO,21.1
bK19Q01J,       (2019 QJ1),Y,N,0.349727,0.4672915779035954,2.236988868748598,1.191662810518287,21.38309541999371,0.27257081417153944,,AMO,20.5
bK19Q01K,       (2019 QK1),Y,N,0.0160345,0.5619540382494016,2.340989377161277,1.025460943166546,5.456791450224947,0.014304719672357854,,AMO,26.9
bK19Q01L,       (2019 QL1),Y,N,0.243092,0.4334286201114664,2.207260475420333,1.250570613332319,2.998229413584044,0.09025667938004488,,AMO,22.9
bK19Q01N,       (2019 QN1),Y,N,0.183719,0.5522077090356362,2.611225890103717,1.169286823555003,7.411171909464406,0.06244236612741559,,AMO,23.7
bK19Q01O,       (2019 QO1),Y,N,0.148686,0.455859441657106,2.104453665117554,1.145118592343816,3.542528913855376,0.05193729792671286,,AMO,24.1
bK19Q01P,       (2019 QP1),Y,N,0.0268872,0.4027455492021772,1.559116718352964,0.9311893993496037,6.838099109122705,0.01719805570924787,,APO,26.5
bK19Q01Q,       (2019 QQ1),Y,N,0.297078,0.06373320032756549,1.366300998814243,1.279222263549062,30.88936564697454,0.24858753701650987,,AMO,20.7
bK19Q01R,       (2019 QR1),Y,N,0.0543295,0.03257177266553517,1.101058210834427,1.065194793099607,24.59158767982417,0.04319956278440562,,AMO,24.5
bK19Q01S,       (2019 QS1),Y,N,0.136188,0.5682897456270632,2.355682131717951,1.016972132305738,8.514497255997018,0.08619445964685658,,APO,23.0
bK19Q01U,       (2019 QU1),Y,N,0.0744524,0.2809363984475068,0.8913796530055291,0.6409586636407674,23.09575598837549,0.05963199670531786,,ATE,23.8
bK19Q01V,       (2019 QV1),Y,N,0.0454625,0.05029308203464828,1.074527364327367,1.020486071444776,27.54215346502166,0.039398469514814086,,AMO,24.7
bK19Q01W,       (2019 QW1),Y,N,0.0394633,0.7975464154598476,2.218827180859664,0.44920951624016,7.417649634521355,0.11362642725569726,,APO,22.4
bK19Q01X,       (2019 QX1),Y,N,0.0460233,0.680848253085142,2.460000433479185,0.7851134357561901,11.8223152129181,0.02988679546440889,,APO,25.3
bK19Q01Y,       (2019 QY1),Y,Y,0.0359487,0.4699486830310494,1.746601414513251,0.9257883799825803,27.40876424212735,0.23739925482809593,,APO,20.8
bK19Q01Z,       (2019 QZ1),Y,N,0.00452218,0.5609130452563413,2.211309092846139,0.9709569755747736,0.731458705670211,0.0750722360083508,,APO,23.3
bK19Q020,       (A/2019 Q2),Y,N,0.257703,0.9787503668215476,59.19564799642969,1.257885805684929,159.0274588270297,0.7981405048995389,,AMO,18.167
bK19Q02A,       (2019 QA2),Y,N,0.277379,0.5213512176874208,2.674273389727579,1.28003770156404,11.91472477224969,0.09025667938004488,,AMO,22.9
bK19Q02B,       (2019 QB2),Y,N,0.0687339,0.4310705753946714,1.654696316400402,0.9414054231862378,6.90546232819695,0.08619445964685658,,APO,23.0
bK19Q02C,       (2019 QC2),Y,N,0.0863317,0.345304671795514,1.672146242088783,1.094746332770214,12.27157880785383,0.027257081417153942,,AMO,25.5
bK19Q02D,       (2019 QD2),Y,Y,0.0237014,0.4603357498618658,1.804086502923869,0.9736009897847387,11.96760720400579,0.16424015696315358,,APO,21.6
bK19Q02F,       (2019 QF2),Y,N,0.0197753,0.4650212180193422,1.745535211705008,0.9338243014622952,1.522142439982813,0.09896448099650541,,APO,22.7
bK19Q02H,       (2019 QH2),Y,N,7.5208e-05,0.5044399513141363,1.598203823180066,0.7920059644250469,0.6146757977276265,0.0028541668088449593,,APO,30.4
bK19Q02P,       (2019 QP2),Y,N,0.0113038,0.5685406650716666,1.483200421601801,0.639940667469737,0.7297820074496695,0.039398469514814086,,APO,24.7
bK19Q02S,       (2019 QS2),Y,N,0.095581,0.7397420044980243,2.70762331129575,0.7046806155722538,22.89781166408326,0.27257081417153944,,APO,20.5
